time_sec,chan1_rms,chan1_energy
23.2000,0.000446,0.000079
23.2250,0.000446,0.000080
23.2500,0.000441,0.000078
23.2750,0.000446,0.000079
23.3000,0.000445,0.000079
23.3250,0.000444,0.000079
23.3500,0.000445,0.000079
23.3750,0.000445,0.000079
23.4000,0.000446,0.000079
23.4250,0.000444,0.000079
23.4500,0.000448,0.000080
23.4750,0.000440,0.000078
23.5000,0.000447,0.000080
23.5250,0.000441,0.000078
23.5500,0.000448,0.000080
23.5750,0.000443,0.000079
23.6000,0.000446,0.000080
23.6250,0.000446,0.000079
23.6500,0.000451,0.000081
23.6750,0.000447,0.000080
23.7000,0.000450,0.000081
23.7250,0.000429,0.000074
23.7500,0.000453,0.000082
23.7750,0.000429,0.000074
23.8000,0.000449,0.000081
23.8250,0.000445,0.000079
23.8500,0.000462,0.000086
23.8750,0.000462,0.000085
23.9000,0.000468,0.000088
23.9250,0.000487,0.000095
23.9500,0.000679,0.000184
23.9750,0.000918,0.000337
24.0000,0.001167,0.000544
24.0250,0.001184,0.000561
24.0500,0.001207,0.000582
24.0750,0.000967,0.000374
24.1000,0.000786,0.000247
24.1250,0.000841,0.000283
24.1500,0.000956,0.000366
24.1750,0.000987,0.000389
24.2000,0.000736,0.000217
24.2250,0.000714,0.000204
24.2500,0.000841,0.000283
24.2750,0.000920,0.000339
24.3000,0.000903,0.000326
24.3250,0.000753,0.000227
24.3500,0.000757,0.000229
24.3750,0.000598,0.000143
24.4000,0.000552,0.000122
24.4250,0.000603,0.000145
24.4500,0.000532,0.000113
24.4750,0.000543,0.000118
24.5000,0.000567,0.000129
24.5250,0.000517,0.000107
24.5500,0.000489,0.000096
24.5750,0.000464,0.000086
24.6000,0.000459,0.000084
24.6250,0.000448,0.000080
24.6500,0.000447,0.000080
24.6750,0.000443,0.000079
24.7000,0.000446,0.000080
24.7250,0.000435,0.000076
24.7500,0.000450,0.000081
24.7750,0.000436,0.000076
24.8000,0.000443,0.000078
24.8250,0.000440,0.000077
24.8500,0.000437,0.000076
24.8750,0.000446,0.000079
24.9000,0.000432,0.000075
24.9250,0.000437,0.000077
24.9500,0.000448,0.000080
24.9750,0.000439,0.000077
25.0000,0.000443,0.000079
25.0250,0.000442,0.000078
25.0500,0.000439,0.000077
25.0750,0.000443,0.000078
25.1000,0.000438,0.000077
25.1250,0.000441,0.000078
25.1500,0.000441,0.000078
25.1750,0.000438,0.000077
25.2000,0.000442,0.000078
25.2250,0.000441,0.000078
25.2500,0.000444,0.000079
25.2750,0.000443,0.000079
25.3000,0.000442,0.000078
25.3250,0.000445,0.000079
25.3500,0.000441,0.000078
25.3750,0.000439,0.000077
25.4000,0.000440,0.000078
25.4250,0.000442,0.000078
25.4500,0.000441,0.000078
25.4750,0.000441,0.000078
25.5000,0.000441,0.000078
25.5250,0.000442,0.000078
25.5500,0.000440,0.000077
25.5750,0.000440,0.000078
25.6000,0.000442,0.000078
25.6250,0.000439,0.000077
25.6500,0.000442,0.000078
25.6750,0.000440,0.000078
25.7000,0.000443,0.000078
25.7250,0.000444,0.000079
25.7500,0.000441,0.000078
25.7750,0.000442,0.000078
25.8000,0.000443,0.000079
25.8250,0.000442,0.000078
25.8500,0.000444,0.000079
25.8750,0.000440,0.000077
25.9000,0.000443,0.000078
25.9250,0.000443,0.000078
25.9500,0.000443,0.000078
25.9750,0.000441,0.000078
26.0000,0.000443,0.000079
26.0250,0.000441,0.000078
26.0500,0.000440,0.000077
26.0750,0.000443,0.000078
26.1000,0.000436,0.000076
26.1250,0.000440,0.000078
26.1500,0.000439,0.000077
26.1750,0.000441,0.000078
26.2000,0.000442,0.000078
26.2250,0.000439,0.000077
26.2500,0.000439,0.000077
26.2750,0.000444,0.000079
26.3000,0.000446,0.000080
26.3250,0.000440,0.000077
26.3500,0.000443,0.000078
26.3750,0.000436,0.000076
26.4000,0.000442,0.000078
26.4250,0.000441,0.000078
26.4500,0.000441,0.000078
26.4750,0.000442,0.000078
26.5000,0.000437,0.000077
26.5250,0.000442,0.000078
26.5500,0.000441,0.000078
26.5750,0.000439,0.000077
26.6000,0.000441,0.000078
26.6250,0.000440,0.000078
26.6500,0.000440,0.000077
26.6750,0.000439,0.000077
26.7000,0.000443,0.000078
26.7250,0.000444,0.000079
26.7500,0.000445,0.000079
26.7750,0.000444,0.000079
26.8000,0.000440,0.000077
26.8250,0.000445,0.000079
26.8500,0.000442,0.000078
26.8750,0.000445,0.000079
26.9000,0.000445,0.000079
26.9250,0.000441,0.000078
26.9500,0.000448,0.000080
26.9750,0.000445,0.000079
27.0000,0.000448,0.000080
27.0250,0.000450,0.000081
27.0500,0.000485,0.000094
27.0750,0.000448,0.000080
27.1000,0.000446,0.000079
27.1250,0.000473,0.000089
27.1500,0.000476,0.000091
27.1750,0.000464,0.000086
27.2000,0.000500,0.000100
27.2250,0.000467,0.000087
27.2500,0.000464,0.000086
27.2750,0.000463,0.000086
27.3000,0.000440,0.000077
27.3250,0.000443,0.000078
27.3500,0.000438,0.000077
27.3750,0.000439,0.000077
27.4000,0.000440,0.000078
27.4250,0.000440,0.000077
27.4500,0.000436,0.000076
27.4750,0.000436,0.000076
27.5000,0.000436,0.000076
27.5250,0.000452,0.000082
27.5500,0.000618,0.000153
27.5750,0.000474,0.000090
27.6000,0.000440,0.000077
27.6250,0.000437,0.000076
27.6500,0.000442,0.000078
27.6750,0.000442,0.000078
27.7000,0.000499,0.000100
27.7250,0.000696,0.000194
27.7500,0.000896,0.000321
27.7750,0.000581,0.000135
27.8000,0.000634,0.000161
27.8250,0.000595,0.000142
27.8500,0.000541,0.000117
27.8750,0.000482,0.000093
27.9000,0.000545,0.000119
27.9250,0.000572,0.000131
27.9500,0.000592,0.000140
27.9750,0.000573,0.000131
28.0000,0.000573,0.000131
28.0250,0.000755,0.000228
28.0500,0.000643,0.000165
28.0750,0.000631,0.000159
28.1000,0.000551,0.000121
28.1250,0.000744,0.000221
28.1500,0.000597,0.000142
28.1750,0.000483,0.000093
28.2000,0.000449,0.000081
28.2250,0.000443,0.000078
28.2500,0.000446,0.000079
28.2750,0.000458,0.000084
28.3000,0.000475,0.000090
28.3250,0.000534,0.000114
28.3500,0.000609,0.000148
28.3750,0.000712,0.000203
28.4000,0.001182,0.000558
28.4250,0.001779,0.001266
28.4500,0.001773,0.001258
28.4750,0.001186,0.000563
28.5000,0.000646,0.000167
28.5250,0.000725,0.000210
28.5500,0.000922,0.000340
28.5750,0.000587,0.000138
28.6000,0.000759,0.000230
28.6250,0.000736,0.000217
28.6500,0.000545,0.000119
28.6750,0.000522,0.000109
28.7000,0.000624,0.000156
28.7250,0.000601,0.000144
28.7500,0.000733,0.000215
28.7750,0.000586,0.000137
28.8000,0.000479,0.000092
28.8250,0.000467,0.000087
28.8500,0.000498,0.000099
28.8750,0.000487,0.000095
28.9000,0.000543,0.000118
28.9250,0.000540,0.000117
28.9500,0.000573,0.000131
28.9750,0.000522,0.000109
29.0000,0.000589,0.000139
29.0250,0.000533,0.000113
29.0500,0.000555,0.000123
29.0750,0.000509,0.000104
29.1000,0.000483,0.000093
29.1250,0.000485,0.000094
29.1500,0.000485,0.000094
29.1750,0.000458,0.000084
29.2000,0.000566,0.000128
29.2250,0.000600,0.000144
29.2500,0.000647,0.000167
29.2750,0.000624,0.000156
29.3000,0.000615,0.000151
29.3250,0.000614,0.000151
29.3500,0.000558,0.000125
29.3750,0.000560,0.000125
29.4000,0.000527,0.000111
29.4250,0.000569,0.000129
29.4500,0.000532,0.000113
29.4750,0.000556,0.000124
29.5000,0.000845,0.000285
29.5250,0.001487,0.000885
29.5500,0.001909,0.001457
29.5750,0.002050,0.001681
29.6000,0.001837,0.001349
29.6250,0.002248,0.002021
29.6500,0.002099,0.001762
29.6750,0.001846,0.001363
29.7000,0.001454,0.000845
29.7250,0.001549,0.000959
29.7500,0.001294,0.000670
29.7750,0.001223,0.000598
29.8000,0.001124,0.000505
29.8250,0.001143,0.000523
29.8500,0.001011,0.000409
29.8750,0.001118,0.000500
29.9000,0.001072,0.000460
29.9250,0.000825,0.000272
29.9500,0.000660,0.000174
29.9750,0.000592,0.000140
30.0000,0.000561,0.000126
30.0250,0.000533,0.000114
30.0500,0.000488,0.000095
30.0750,0.000463,0.000086
30.1000,0.000459,0.000084
30.1250,0.000442,0.000078
30.1500,0.000445,0.000079
30.1750,0.000445,0.000079
30.2000,0.000443,0.000079
30.2250,0.000448,0.000080
30.2500,0.000447,0.000080
30.2750,0.000447,0.000080
30.3000,0.000451,0.000081
30.3250,0.000447,0.000080
30.3500,0.000445,0.000079
30.3750,0.000447,0.000080
30.4000,0.000443,0.000078
30.4250,0.000444,0.000079
30.4500,0.000443,0.000078
30.4750,0.000444,0.000079
30.5000,0.000445,0.000079
30.5250,0.000444,0.000079
30.5500,0.000441,0.000078
30.5750,0.000442,0.000078
30.6000,0.000441,0.000078
30.6250,0.000441,0.000078
30.6500,0.000443,0.000079
30.6750,0.000444,0.000079
30.7000,0.000443,0.000079
30.7250,0.000443,0.000079
30.7500,0.000438,0.000077
30.7750,0.000440,0.000077
30.8000,0.000441,0.000078
30.8250,0.000438,0.000077
30.8500,0.000440,0.000077
30.8750,0.000443,0.000078
30.9000,0.000443,0.000079
30.9250,0.000444,0.000079
30.9500,0.000442,0.000078
30.9750,0.000441,0.000078
31.0000,0.000439,0.000077
31.0250,0.000439,0.000077
31.0500,0.000440,0.000077
31.0750,0.000438,0.000077
31.1000,0.000438,0.000077
31.1250,0.000437,0.000076
31.1500,0.000441,0.000078
31.1750,0.000441,0.000078
31.2000,0.000438,0.000077
31.2250,0.000434,0.000076
31.2500,0.000435,0.000076
31.2750,0.000439,0.000077
31.3000,0.000441,0.000078
31.3250,0.000439,0.000077
31.3500,0.000440,0.000078
31.3750,0.000441,0.000078
31.4000,0.000441,0.000078
31.4250,0.000438,0.000077
31.4500,0.000439,0.000077
31.4750,0.000439,0.000077
31.5000,0.000439,0.000077
31.5250,0.000438,0.000077
31.5500,0.000437,0.000076
31.5750,0.000443,0.000078
31.6000,0.000442,0.000078
31.6250,0.000442,0.000078
31.6500,0.000437,0.000076
31.6750,0.000434,0.000075
31.7000,0.000438,0.000077
31.7250,0.000438,0.000077
31.7500,0.000440,0.000078
31.7750,0.000437,0.000076
31.8000,0.000434,0.000075
31.8250,0.000438,0.000077
31.8500,0.000436,0.000076
31.8750,0.000431,0.000074
31.9000,0.000440,0.000078
31.9250,0.000435,0.000076
31.9500,0.000441,0.000078
31.9750,0.000438,0.000077
32.0000,0.000437,0.000077
32.0250,0.000438,0.000077
32.0500,0.000437,0.000076
32.0750,0.000432,0.000075
32.1000,0.000440,0.000077
32.1250,0.000432,0.000075
32.1500,0.000437,0.000077
32.1750,0.000432,0.000075
32.2000,0.000452,0.000082
32.2250,0.000430,0.000074
32.2500,0.000452,0.000082
32.2750,0.000434,0.000075
32.3000,0.000448,0.000080
32.3250,0.000443,0.000078
32.3500,0.000441,0.000078
32.3750,0.000443,0.000078
32.4000,0.000444,0.000079
32.4250,0.000435,0.000076
32.4500,0.000450,0.000081
32.4750,0.000435,0.000076
32.5000,0.000445,0.000079
32.5250,0.000444,0.000079
32.5500,0.000433,0.000075
32.5750,0.000451,0.000081
32.6000,0.000435,0.000076
32.6250,0.000448,0.000080
32.6500,0.000438,0.000077
32.6750,0.000437,0.000076
32.7000,0.000444,0.000079
32.7250,0.000442,0.000078
32.7500,0.000442,0.000078
32.7750,0.000441,0.000078
32.8000,0.000436,0.000076
32.8250,0.000444,0.000079
32.8500,0.000437,0.000077
32.8750,0.000439,0.000077
32.9000,0.000434,0.000076
32.9250,0.000439,0.000077
32.9500,0.000444,0.000079
32.9750,0.000436,0.000076
33.0000,0.000440,0.000077
33.0250,0.000438,0.000077
33.0500,0.000437,0.000076
33.0750,0.000442,0.000078
33.1000,0.000439,0.000077
33.1250,0.000440,0.000077
33.1500,0.000437,0.000076
33.1750,0.000441,0.000078
33.2000,0.000443,0.000079
33.2250,0.000447,0.000080
33.2500,0.000442,0.000078
33.2750,0.000437,0.000076
33.3000,0.000439,0.000077
33.3250,0.000437,0.000076
33.3500,0.000440,0.000077
33.3750,0.000448,0.000080
33.4000,0.000443,0.000079
33.4250,0.000446,0.000079
33.4500,0.000442,0.000078
33.4750,0.000448,0.000080
33.5000,0.000446,0.000080
33.5250,0.000441,0.000078
33.5500,0.000441,0.000078
33.5750,0.000440,0.000078
33.6000,0.000433,0.000075
33.6250,0.000437,0.000076
33.6500,0.000436,0.000076
33.6750,0.000438,0.000077
33.7000,0.000441,0.000078
33.7250,0.000444,0.000079
33.7500,0.000441,0.000078
33.7750,0.000442,0.000078
33.8000,0.000443,0.000078
33.8250,0.000440,0.000078
33.8500,0.000441,0.000078
33.8750,0.000437,0.000076
33.9000,0.000441,0.000078
33.9250,0.000434,0.000075
33.9500,0.000439,0.000077
33.9750,0.000434,0.000075
34.0000,0.000433,0.000075
34.0250,0.000436,0.000076
34.0500,0.000437,0.000076
34.0750,0.000441,0.000078
34.1000,0.000445,0.000079
34.1250,0.000446,0.000079
34.1500,0.000442,0.000078
34.1750,0.000444,0.000079
34.2000,0.000445,0.000079
34.2250,0.000443,0.000079
34.2500,0.000443,0.000079
34.2750,0.000443,0.000079
34.3000,0.000444,0.000079
34.3250,0.000444,0.000079
34.3500,0.000443,0.000078
34.3750,0.000441,0.000078
34.4000,0.000442,0.000078
34.4250,0.000438,0.000077
34.4500,0.000444,0.000079
34.4750,0.000440,0.000078
34.5000,0.000438,0.000077
34.5250,0.000440,0.000077
34.5500,0.000441,0.000078
34.5750,0.000439,0.000077
34.6000,0.000444,0.000079
34.6250,0.000442,0.000078
34.6500,0.000442,0.000078
34.6750,0.000441,0.000078
34.7000,0.000444,0.000079
34.7250,0.000441,0.000078
34.7500,0.000446,0.000079
34.7750,0.000441,0.000078
34.8000,0.000442,0.000078
34.8250,0.000442,0.000078
34.8500,0.000441,0.000078
34.8750,0.000444,0.000079
34.9000,0.000439,0.000077
34.9250,0.000439,0.000077
34.9500,0.000442,0.000078
34.9750,0.000442,0.000078
35.0000,0.000440,0.000078
35.0250,0.000437,0.000077
35.0500,0.000442,0.000078
35.0750,0.000443,0.000078
35.1000,0.000434,0.000075
35.1250,0.000442,0.000078
35.1500,0.000439,0.000077
35.1750,0.000448,0.000080
35.2000,0.000445,0.000079
35.2250,0.000442,0.000078
35.2500,0.000449,0.000081
35.2750,0.000441,0.000078
35.3000,0.000444,0.000079
35.3250,0.000439,0.000077
35.3500,0.000447,0.000080
35.3750,0.000445,0.000079
35.4000,0.000445,0.000079
35.4250,0.000442,0.000078
35.4500,0.000443,0.000078
35.4750,0.000440,0.000078
35.5000,0.000446,0.000079
35.5250,0.000442,0.000078
35.5500,0.000443,0.000078
35.5750,0.000445,0.000079
35.6000,0.000442,0.000078
35.6250,0.000445,0.000079
35.6500,0.000450,0.000081
35.6750,0.000449,0.000081
35.7000,0.000444,0.000079
35.7250,0.000463,0.000086
35.7500,0.000422,0.000071
35.7750,0.000444,0.000079
35.8000,0.000439,0.000077
35.8250,0.000442,0.000078
35.8500,0.000444,0.000079
35.8750,0.000443,0.000079
35.9000,0.000440,0.000077
35.9250,0.000437,0.000077
35.9500,0.000440,0.000078
35.9750,0.000430,0.000074
36.0000,0.000444,0.000079
36.0250,0.000434,0.000075
36.0500,0.000475,0.000090
36.0750,0.000393,0.000062
36.1000,0.000485,0.000094
36.1250,0.000504,0.000102
36.1500,0.000527,0.000111
36.1750,0.000585,0.000137
36.2000,0.000435,0.000076
36.2250,0.000479,0.000092
36.2500,0.000730,0.000213
36.2750,0.001548,0.000958
36.3000,0.003116,0.003885
36.3250,0.001555,0.000967
36.3500,0.001373,0.000754
36.3750,0.000473,0.000089
36.4000,0.000420,0.000071
36.4250,0.000375,0.000056
36.4500,0.000576,0.000133
36.4750,0.000880,0.000310
36.5000,0.001626,0.001058
36.5250,0.000354,0.000050
36.5500,0.000499,0.000100
36.5750,0.000436,0.000076
36.6000,0.000452,0.000082
36.6250,0.000450,0.000081
36.6500,0.000629,0.000158
36.6750,0.000473,0.000090
36.7000,0.000293,0.000034
36.7250,0.001415,0.000801
36.7500,0.000489,0.000095
36.7750,0.000472,0.000089
36.8000,0.000758,0.000230
36.8250,0.000540,0.000117
36.8500,0.000812,0.000264
36.8750,0.000725,0.000210
36.9000,0.000457,0.000083
36.9250,0.000463,0.000086
36.9500,0.000484,0.000094
36.9750,0.000643,0.000165
37.0000,0.001344,0.000723
37.0250,0.000282,0.000032
37.0500,0.001646,0.001084
37.0750,0.000528,0.000111
37.1000,0.000568,0.000129
37.1250,0.000451,0.000081
37.1500,0.000556,0.000123
37.1750,0.000466,0.000087
37.2000,0.000536,0.000115
37.2250,0.000549,0.000121
37.2500,0.000450,0.000081
37.2750,0.000442,0.000078
37.3000,0.000444,0.000079
37.3250,0.000441,0.000078
37.3500,0.000446,0.000080
37.3750,0.000443,0.000079
37.4000,0.000460,0.000085
37.4250,0.000445,0.000079
37.4500,0.000447,0.000080
37.4750,0.000450,0.000081
37.5000,0.000451,0.000081
37.5250,0.000441,0.000078
37.5500,0.000438,0.000077
37.5750,0.000442,0.000078
37.6000,0.000443,0.000079
37.6250,0.000439,0.000077
37.6500,0.000444,0.000079
37.6750,0.000445,0.000079
37.7000,0.000412,0.000068
37.7250,0.000447,0.000080
37.7500,0.000431,0.000074
37.7750,0.000462,0.000085
37.8000,0.000395,0.000063
37.8250,0.000467,0.000087
37.8500,0.000370,0.000055
37.8750,0.000455,0.000083
37.9000,0.000443,0.000079
37.9250,0.000447,0.000080
37.9500,0.000441,0.000078
37.9750,0.000441,0.000078
38.0000,0.000447,0.000080
38.0250,0.000435,0.000076
38.0500,0.000445,0.000079
38.0750,0.000442,0.000078
38.1000,0.000449,0.000081
38.1250,0.000421,0.000071
38.1500,0.000482,0.000093
38.1750,0.000441,0.000078
38.2000,0.000447,0.000080
38.2250,0.000450,0.000081
38.2500,0.000397,0.000063
38.2750,0.000478,0.000091
38.3000,0.000437,0.000076
38.3250,0.000447,0.000080
38.3500,0.000446,0.000079
38.3750,0.000443,0.000079
38.4000,0.000497,0.000099
38.4250,0.000479,0.000092
38.4500,0.000444,0.000079
38.4750,0.000452,0.000082
38.5000,0.000433,0.000075
38.5250,0.000446,0.000079
38.5500,0.000454,0.000082
38.5750,0.000437,0.000076
38.6000,0.000450,0.000081
38.6250,0.000439,0.000077
38.6500,0.000444,0.000079
38.6750,0.000441,0.000078
38.7000,0.000438,0.000077
38.7250,0.000446,0.000079
38.7500,0.000444,0.000079
38.7750,0.000439,0.000077
38.8000,0.000440,0.000078
38.8250,0.000441,0.000078
38.8500,0.000431,0.000074
38.8750,0.000445,0.000079
38.9000,0.000434,0.000075
38.9250,0.000442,0.000078
38.9500,0.000442,0.000078
38.9750,0.000448,0.000080
39.0000,0.000441,0.000078
39.0250,0.000441,0.000078
39.0500,0.000443,0.000078
39.0750,0.000440,0.000077
39.1000,0.000420,0.000070
39.1250,0.000434,0.000075
39.1500,0.000422,0.000071
39.1750,0.000437,0.000076
39.2000,0.000434,0.000075
39.2250,0.000445,0.000079
39.2500,0.000440,0.000077
39.2750,0.000441,0.000078
39.3000,0.000882,0.000311
39.3250,0.000426,0.000073
39.3500,0.000506,0.000103
39.3750,0.000443,0.000078
39.4000,0.000447,0.000080
39.4250,0.000434,0.000075
39.4500,0.000450,0.000081
39.4750,0.000442,0.000078
39.5000,0.000445,0.000079
39.5250,0.000440,0.000077
39.5500,0.000464,0.000086
39.5750,0.000441,0.000078
39.6000,0.000441,0.000078
39.6250,0.000450,0.000081
39.6500,0.000444,0.000079
39.6750,0.000439,0.000077
39.7000,0.000454,0.000082
39.7250,0.000438,0.000077
39.7500,0.000445,0.000079
39.7750,0.000447,0.000080
39.8000,0.000445,0.000079
39.8250,0.000444,0.000079
39.8500,0.000444,0.000079
39.8750,0.000441,0.000078
39.9000,0.000469,0.000088
39.9250,0.000435,0.000076
39.9500,0.001030,0.000425
39.9750,0.000685,0.000187
40.0000,0.001134,0.000515
40.0250,0.000483,0.000093
40.0500,0.000491,0.000096
40.0750,0.000427,0.000073
40.1000,0.000447,0.000080
40.1250,0.000426,0.000073
40.1500,0.000417,0.000070
40.1750,0.000446,0.000079
40.2000,0.000446,0.000080
40.2250,0.000446,0.000080
40.2500,0.000453,0.000082
40.2750,0.000444,0.000079
40.3000,0.000456,0.000083
40.3250,0.000444,0.000079
40.3500,0.000442,0.000078
40.3750,0.000451,0.000081
40.4000,0.000437,0.000076
40.4250,0.000427,0.000073
40.4500,0.000437,0.000076
40.4750,0.000560,0.000125
40.5000,0.000610,0.000149
40.5250,0.001685,0.001135
40.5500,0.011429,0.052249
40.5750,0.018320,0.134249
40.6000,0.023650,0.223720
40.6250,0.027009,0.291796
40.6500,0.019123,0.146270
40.6750,0.009907,0.039262
40.7000,0.018204,0.132559
40.7250,0.023094,0.213329
40.7500,0.017255,0.119095
40.7750,0.015102,0.091222
40.8000,0.013709,0.075175
40.8250,0.007769,0.024145
40.8500,0.012785,0.065383
40.8750,0.014191,0.080555
40.9000,0.017173,0.117968
40.9250,0.018056,0.130405
40.9500,0.013839,0.076609
40.9750,0.008270,0.027359
41.0000,0.010495,0.044058
41.0250,0.019671,0.154777
41.0500,0.016462,0.108403
41.0750,0.012341,0.060923
41.1000,0.006423,0.016502
41.1250,0.006803,0.018512
41.1500,0.007107,0.020205
41.1750,0.010963,0.048079
41.2000,0.017009,0.115722
41.2250,0.015747,0.099191
41.2500,0.020343,0.165534
41.2750,0.020341,0.165495
41.3000,0.016176,0.104665
41.3250,0.010964,0.048081
41.3500,0.007968,0.025395
41.3750,0.005178,0.010725
41.4000,0.003263,0.004259
41.4250,0.002507,0.002515
41.4500,0.004282,0.007333
41.4750,0.004479,0.008026
41.5000,0.003459,0.004785
41.5250,0.002555,0.002610
41.5500,0.003725,0.005550
41.5750,0.003072,0.003776
41.6000,0.002761,0.003049
41.6250,0.002378,0.002262
41.6500,0.003404,0.004635
41.6750,0.012307,0.060587
41.7000,0.007188,0.020668
41.7250,0.006135,0.015053
41.7500,0.001658,0.001100
41.7750,0.000552,0.000122
41.8000,0.000915,0.000335
41.8250,0.000583,0.000136
41.8500,0.002041,0.001666
41.8750,0.001364,0.000744
41.9000,0.002026,0.001642
41.9250,0.000909,0.000331
41.9500,0.000794,0.000252
41.9750,0.001659,0.001101
42.0000,0.001246,0.000621
42.0250,0.000432,0.000075
42.0500,0.000580,0.000135
42.0750,0.000384,0.000059
42.1000,0.000770,0.000237
42.1250,0.000785,0.000247
42.1500,0.000566,0.000128
42.1750,0.000488,0.000095
42.2000,0.000546,0.000119
42.2250,0.001815,0.001318
42.2500,0.002401,0.002306
42.2750,0.000702,0.000197
42.3000,0.001618,0.001047
42.3250,0.006939,0.019261
42.3500,0.010044,0.040352
42.3750,0.008843,0.031282
42.4000,0.008956,0.032087
42.4250,0.006130,0.015031
42.4500,0.004820,0.009295
42.4750,0.003863,0.005968
42.5000,0.004854,0.009424
42.5250,0.003467,0.004809
42.5500,0.004345,0.007552
42.5750,0.003482,0.004849
42.6000,0.002374,0.002255
42.6250,0.003694,0.005457
42.6500,0.001525,0.000931
42.6750,0.000957,0.000366
42.7000,0.001398,0.000782
42.7250,0.001290,0.000665
42.7500,0.003531,0.004986
42.7750,0.003218,0.004141
42.8000,0.002756,0.003039
42.8250,0.001830,0.001340
42.8500,0.001211,0.000586
42.8750,0.003442,0.004738
42.9000,0.001319,0.000696
42.9250,0.002898,0.003360
42.9500,0.005043,0.010173
42.9750,0.001729,0.001196
43.0000,0.002303,0.002121
43.0250,0.001165,0.000543
43.0500,0.001200,0.000576
43.0750,0.001625,0.001056
43.1000,0.001270,0.000645
43.1250,0.001203,0.000579
43.1500,0.002771,0.003072
43.1750,0.001598,0.001022
43.2000,0.000428,0.000073
43.2250,0.000808,0.000261
43.2500,0.000593,0.000141
43.2750,0.000797,0.000254
43.3000,0.001470,0.000864
43.3250,0.002168,0.001880
43.3500,0.000852,0.000290
43.3750,0.000446,0.000079
43.4000,0.000607,0.000147
43.4250,0.000351,0.000049
43.4500,0.000533,0.000114
43.4750,0.000403,0.000065
43.5000,0.000420,0.000071
43.5250,0.000390,0.000061
43.5500,0.000421,0.000071
43.5750,0.000396,0.000063
43.6000,0.000424,0.000072
